"pro src","item-gallery src","item-gallery src 2","map-content src","logo-branding src","item-link","item-price","item-detail","item-detail 2","item-detail 3","ellipsis","item-parking","listing-tags"
"","","","","https://st3.idealista.pt/b7/6e/8a/era-sintra-odivelas.gif","Semi-detached house in rua Páu Feio, Almoçageme - Penedo, Colares","649,000","T2","300 m²","","In a privileged area for those seeking tranquility and proximity to nature, this dwelling offers the ideal setting, just minutes away from the beaches of the region. Comprising two generous bedrooms, a kitchen, hall, and two bathrooms, it provides all the necessary comfort. A true refuge to recharge energies and enjoy","",""
"","","","","https://st3.idealista.pt/d6/04/c6/elite-homes.gif","T2 flat in rua Anjos, Algés, Algés - Linda-a-Velha - Cruz Quebrada - Dafundo","259,000","T2","70 m²","1st floor without lift","We present this 2 bedroom apartment located in Baixa de Algés, in Oeiras.
With a floor area of 70m2, this property also offers a terrace of about 50m2, in addition to a balcony with 3m2.
Located on the 1st floor without elevator, this space is ideal for those looking for comfort and practicality.
The apartment consi","",""
"","","","","https://st3.idealista.pt/f0/c3/6d/funnyhouse.gif","T4 flat in rua Claudio Nunes, 35, Arneiros, Benfica","639,000","T4","200 m²","1st floor with lift","4 bedroom apartment with excellent areas, terrace, garage and two storage rooms, located on the 1st floor of a building with elevator, consisting of 3 units, one per floor.
It has two solar fronts, is in very good condition and has an organized condominium.
Located in a central area of Benfica close to the church wher","Parking included",""
"","","","","https://st3.idealista.pt/3c/c4/1d/principal-star.gif","T2 flat in rua Doutor António Granjo, 39 a, Algés, Algés - Linda-a-Velha - Cruz Quebrada - Dafundo","319,500","T2","63 m²","2nd floor without lift","Excellent investment opportunity for Individuals or Investors, with a yield above 7%.
Fall in love with this fantastic 2 bedroom apartment, like new, completely remodeled. 2nd floor without elevator, full of light and with a nice balcony. Located in the excellent area of Algés, close to the market and all kinds of shop","",""
"","","","","https://st3.idealista.pt/7e/77/29/imojoy-real-estate.gif","T3 flat in estrada de queluz, 11, Centro de Carnaxide, Carnaxide e Queijas","1,150,000","T3","119 m²","4th floor with lift","Fantastic Penthouse T3, of modern lines, in a construction of contemporary architecture located in the Serra de Carnaxide, with a breathtaking view of the river and valley of the Jamor.
Vivere Development is a gated community and with all the security, being a balanced option between the city and the privilege of an ou","Parking included",""
"","","","","https://st3.idealista.pt/20/d4/9c/john-taylor.gif","T3 flat in rua Navegantes, Lapa, Estrela","2,280,000","T3","240 m²","3rd floor with lift","High ceilings | 3 bedrooms | Office | High-quality finishings | Balcony & Terrace | 240m2 | Estrela-Lapa | Luminous | Views on the river
This beautiful apartment, located in the highly sought-after Lapa district, just a few minutes walk from the garden and Basilica of Estrela, offers a unique quality of life.
This li","","Luxury"
"","","","","https://st3.idealista.pt/4d/24/a2/quintela-e-penalva.gif","T4 flat in Alto de Santo Amaro, Alcântara","1,150,000","T4","180 m²","3rd floor with lift","4+1 bedroom apartment located between Alcântara and Alto de Santo Amaro; the property faces south, east and west, so it is very well-lit. Close to Tapada da Ajuda, the Lx Factory and the Avé Maria School and the future international college currently under construction (The Lisboan).
Close to the main routes to Lisbon","Parking included","Bright"
"","","","","https://st3.idealista.pt/67/aa/73/vd-venda-direta-med-imob.gif","T0 flat in rua do Norte, 24, Bairro Alto, Misericórdia","320,000","T0","42 m²","1st floor","In the heart of Lisbon, this apartment offers a unique experience in one of the historic areas of Lisbon.
Installment from 1.230€/month*
With an excellent location in the historic and tourist center of Lisbon, near Largo de Camões, located in one of the noblest areas of the city of Lisbon, next to the National Museum","",""
"","","","","","","","","","","","",""
"","","","","","","","","","","","",""
"https://st3v.idealista.pt/af/16/1e/237609631.mp4#t=3","https://img3.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/e0/eb/3b/237561405.jpg","https://img3.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/72/92/ee/237561381.jpg","https://st3.idealista.pt/static/common/release/modules/resources/img/static-map-placeholder.jpg","https://st3.idealista.pt/6e/a4/68/luxinn.gif","T2 flat in rua Porto Alegre, Figueirinha - Augusto Castro, Oeiras e São Julião da Barra - Paço de Arcos - Caxias","375,000","T2","98 m²","3rd floor with lift","Refurbished 2 bedroom apartment, with living room and kitchen in open space, two bathrooms, one complete and one toilet, and two bedrooms, both with wardrobes and access to a good balcony facing south.
It has a new electricity, gas and water installation, the window frames are new, in PVC and with excellent thermal an","","Renovated"
"https://st3v.idealista.pt/4e/cb/5a/230239263.mp4#t=3","https://img3.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/83/36/30/228827572.jpg","https://img3.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/13/88/b3/228827573.jpg","https://st3.idealista.pt/static/common/release/modules/resources/img/static-map-placeholder.jpg","https://st3.idealista.pt/bc/e1/47/max5.gif","T3 flat in praceta 25 de Abril, Santa Iria de Azoia - São João da Talha - Bobadela, Loures","229,900","T3","85 m²","2nd floor","Come and see this fully remodeled 3 bedroom apartment (4 rooms) about 13 minutes walk from Bobadela train station.
Located on the 2nd floor without elevator with 3 balconies.
Two fronts with good natural lighting.
Easy access to the main access roads to Lisbon, A1 and N1.
Main features:
- Kitchen equipped with hob","",""
"https://st3v.idealista.pt/0d/21/9a/235146898.mp4#t=3","https://img3.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/71/8c/5e/234664783.jpg","https://img3.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/7f/66/04/234664784.jpg","https://st3.idealista.pt/static/common/release/modules/resources/img/static-map-placeholder.jpg","https://st3.idealista.pt/17/98/b2/nossa-imobiliaria.gif","T3 flat in travessa do Calado, 35, Centro, Penha de França","399,000","T3","95 m²","","Splendid 3 bedroom duplex apartment, completely renovated, with large areas. A house full of natural light and great location.
The Premium renovation was carried out with extreme quality and elegance, respecting the original and offering an excellent optimization of space.
This 3 bedroom duplex is located in a buildin","",""
"","","","","","","","","","","","",""
"https://st3v.idealista.pt/40/27/92/235805595.mp4#t=3","https://img3.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/e9/c2/9f/235409103.jpg","https://img3.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/e7/d2/1b/235409104.jpg","https://st3.idealista.pt/static/common/release/modules/resources/img/static-map-placeholder.jpg","https://st3.idealista.pt/be/19/f5/abt-imobiliaria.gif","Semi-detached house in rua José Afonso, Palhais - Murteira, Loures","750,000","T4","272 m²","","NEGOTIABLE VALUE
4 bedroom villa with pool located in Murteira - Loures ready to move in
facing south
areas:
- land 385m2
- construction 272.5m2 of construction
- implementation 117 m2
Floor 0:
- kitchen
- living room
- toilet
- garage with direct entrance to kitchen storage
- bedroom
Floor 1:
- 3 bedrooms, 1 of the","Parking included",""
"https://st3v.idealista.pt/ee/bd/8b/226169820.mp4#t=3","https://img3.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/84/a2/19/224737092.jpg","https://img3.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/4c/cc/5d/224737088.jpg","https://st3.idealista.pt/static/common/release/modules/resources/img/static-map-placeholder.jpg","https://st3.idealista.pt/59/f6/aa/lux-lust.gif","Duplex in rua Melo e Sousa, Centro do Estoril, Estoril, Cascais e Estoril","2,300,000","T4","400 m²","3rd floor with lift","Luxury apartment, with two floors, on the top floor of one of the best and most recent condominiums in Estoril, in a central location, on Rua Melo e Sousa, a few meters from the beach, Casino and the main points of interest of one of the most sought after and valued locations in Portugal.
It has 400m2 of built area, o","Parking included","Urgent"
"https://st3v.idealista.pt/e2/da/0a/228603605.mp4#t=3","https://img3.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/d6/92/f8/224485081.jpg","https://img3.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/07/7f/24/224485097.jpg","https://st3.idealista.pt/static/common/release/modules/resources/img/static-map-placeholder.jpg","https://st3.idealista.pt/59/f6/aa/lux-lust.gif","Detached house in rua São Nicolau, Centro do Estoril, Estoril, Cascais e Estoril","1,750,000","T4","244 m²","","Luxury 4 bedroom villa, built in 2020, in Amoreira, Estoril.
Built on two floors + basement, using superior finishes and contemporary lines, it has 244m2 of construction and is set on a 404m2 plot, with total privacy.
The ground floor is composed of its social areas, with emphasis on a large living and dining room, c","Parking included","Bright"
"https://st3v.idealista.pt/f4/a0/94/229488531.mp4#t=3","https://img3.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/94/e5/b3/228717688.jpg","https://img3.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/cc/ec/50/228717689.jpg","https://st3.idealista.pt/static/common/release/modules/resources/img/static-map-placeholder.jpg","https://st3.idealista.pt/8d/ad/70/privateluxury-realestate.gif","Duplex in Av. da Liberdade - Marquês de Pombal, Santo António","890,000","T2","207 m²","3rd floor","This charming 2+1 bedroom duplex apartment is located in a privileged area next to Avenida da Liberdade, one of the most prestigious and cosmopolitan in Lisbon. The building itself is a Pombaline example, with unique historical and architectural features.
The apartment has two bedrooms and an extra office that can be u","",""
"https://st3v.idealista.pt/cd/bb/84/236896774.mp4#t=3","https://img3.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/d8/eb/33/236970582.jpg","https://img3.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/3d/9f/bc/236970592.jpg","https://st3.idealista.pt/static/common/release/modules/resources/img/static-map-placeholder.jpg","https://st3.idealista.pt/e3/53/86/ins-portugal.gif","House in Murches, Alcabideche","1,670,000","T4","196 m²","","4 bedroom detached house next to the NATURAL PARK-SINTRA-CASCAIS in the locality of Murches of contemporary architecture ready to be inhabited, located in Murches, Cascais. The property is located on a plot of 340m² with a construction area of 266m², swimming pool, garden, patio and with an excellent sun exposure, faci","",""
"https://st3v.idealista.pt/8b/c5/c4/239296191.mp4#t=3","https://img3.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/f7/95/d7/238718234.jpg","https://img3.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/a4/ca/ac/236836415.jpg","https://st3.idealista.pt/static/common/release/modules/resources/img/static-map-placeholder.jpg","https://st3.idealista.pt/1b/0b/e9/realfolioestate.gif","House in Alapraia - Livramento, Estoril, Cascais e Estoril","820,000","T2","140 m²","","This is a 2 bedroom villa with garden, detached with 140m2 of gross area, set in a plot of 420m2.
The villa was fully renovated in 2019. Surrounded by the garden, it has a high fence with vines and flowers, which provide a picturesque touch and a lot of privacy.
We enter through the large entrance hall and have the s","Parking included","Bright"
"https://st3v.idealista.pt/36/b6/4d/231442202.mp4#t=3","https://img3.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/55/4b/d4/230862747.jpg","https://img3.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/0c/88/0d/230862748.jpg","https://st3.idealista.pt/static/common/release/modules/resources/img/static-map-placeholder.jpg","https://st3.idealista.pt/17/28/cc/gant-sociedade-de-mediacao-imobiliaria.gif","T3 flat in Rana, São Domingos de Rana","345,000","T3","94 m²","3rd floor without lift","3 bedroom flat, built in the 80's, in excellent condition and with rehabilitation done about 10 years ago.
It is located on a 3rd floor, in a sign building and without a lift.
It consists of three bedrooms, one en suite, all with wardrobes, living room in open space with the kitchen, two bathrooms, one with shower and","","Sea views"
"https://st3v.idealista.pt/34/54/9f/239716550.mp4#t=3","https://img3.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/f8/5c/5a/237687013.jpg","https://img3.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/11/d5/7f/237687014.jpg","https://st3.idealista.pt/static/common/release/modules/resources/img/static-map-placeholder.jpg","https://st3.idealista.pt/c2/4a/68/pair-real-estate.gif","Detached house in Centro do Estoril, Estoril, Cascais e Estoril","3,300,000","T6","380 m²","","Nestled in the coveted enclave of Estoril, this distinguished independent villa boasts timeless architecture, a sprawling garden, and a refreshing swimming pool, all within a leisurely stroll from Tamariz beach.
This stately residence exudes sophistication with its expansive layout and abundant windows ushering in nat","","Luxury"
